optionsetid,optionvalue,,sort_order
2,"K260 Duodenal ulcer, acute with haemorrhage",,4560
2,"K261 Duodenal ulcer, acute with perforation",,4561
2,"K262 Duodenal ulcer, acute with both haemorrhage and perforation",,4562
2,"K263 Duodenal ulcer, acute without haemorrhage or perforation",,4563
2,"K264 Duodenal ulcer, chronic or unspecified with haemorrhage",,4564
2,"K265 Duodenal ulcer, chronic or unspecified with perforation",,4565
2,"K266 Duodenal ulcer, chronic or unspecified with both haemorrhage and perforation",,4566
2,"K267 Duodenal ulcer, chronic without haemorrhage or perforation",,4567
2,"K269 Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation",,4568
2,"K27 Peptic ulcer, site unspecified",,4569
2,"K270 Peptic ulcer, site unspecified, acute with haemorrhage",,4570
2,"K271 Peptic ulcer, site unspecified, acute with perforation",,4571
2,"K272 Peptic ulcer, site unspecified, acute with both haemorrhage and perforation",,4572
2,"K273 Peptic ulcer, site unspecified, acute without haemorrhage or perforation",,4573
2,"K274 Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage",,4574
2,"K275 Peptic ulcer, site unspecified, chronic or unspecified with perforation",,4575
2,"K276 Peptic ulcer, site unspecified, chronic or unspecified with both haemorrhage and perforation",,4576
2,"K277 Peptic ulcer, site unspecified, chronic without haemorrhage or perforation",,4577
2,"K279 Peptic ulcer, site unspecified, unspecified as acute or chronic, without haemorrhage or perforation",,4578
2,K28 Gastrojejunal ulcer,,4579
2,"K280 Gastrojejunal ulcer, acute with haemorrhage",,4580
2,"K281 Gastrojejunal ulcer, acute with perforation",,4581
2,"K282 Gastrojejunal ulcer, acute with both haemorrhage and perforation",,4582
2,"K283 Gastrojejunal ulcer, acute without haemorrhage or perforation",,4583
2,"K284 Gastrojejunal ulcer, chronic or unspecified with haemorrhage",,4584
2,"K285 Gastrojejunal ulcer, chronic or unspecified with perforation",,4585
2,"K286 Gastrojejunal ulcer, chronic or unspecified with both haemorrhage and perforation",,4586
2,"K287 Gastrojejunal ulcer, chronic without haemorrhage or perforation",,4587
2,"K289 Gastrojejunal ulcer, unspecified as acute or chronic, without haemorrhage or perforation",,4588
2,K29 Gastritis and duodenitis,,4589
2,K290 Acute haemorrhagic gastritis,,4590
2,K291 Other acute gastritis,,4591
2,K292 Alcoholic gastritis,,4592
2,K293 Chronic superficial gastritis,,4593
2,K294 Chronic atrophic gastritis,,4594
2,"K295 Chronic gastritis, unspecified",,4595
2,K296 Other gastritis,,4596
2,"K297 Gastritis, unspecified",,4597
2,K298 Duodenitis,,4598
2,"K299 Gastroduodenitis, unspecified",,4599
2,K30 Dyspepsia,,4600
2,K31 Other diseases of stomach and duodenum,,4601
2,K310 Acute dilatation of stomach,,4602
2,K311 Adult hypertrophic pyloric stenosis,,4603
2,K312 Hourglass stricture and stenosis of stomach,,4604
2,"K313 Pylorospasm, NEC",,4605
2,K314 Gastric diverticulum,,4606
2,K315 Obstruction of duodenum,,4607
2,K316 Fistula of stomach and duodenum,,4608
2,K317 Polyp of stomach and duodenum,,4609
2,K318 Other specified diseases of stomach and duodenum,,4610
2,"K319 Disease of stomach and duodenum, unspecified",,4611
2,K35 Acute appendicitis,,4612
2,K352 Acute appendicitis with generalized peritonitis,,4613
2,K353 Acute appendicitis with localized peritonitis,,4614
2,"K358 Acute appendicitis, other and unspecified",,4615
2,K36 Other appendicitis,,4616
2,K37 Unspecified appendicitis,,4617
2,K38 Other diseases of appendix,,4618
2,K380 Hyperplasia of appendix,,4619
2,K381 Appendicular concretions,,4620
2,K382 Diverticulum of appendix,,4621
2,K383 Fistula of appendix,,4622
2,K388 Other specified diseases of appendix,,4623
2,"K389 Disease of appendix, unspecified",,4624
2,K40 Inguinal hernia,,4625
2,"K400 Bilateral inguinal hernia, with obstruction, without gangrene",,4626
2,"K401 Bilateral inguinal hernia, with gangrene",,4627
2,"K402 Bilateral inguinal hernia, without obstruction or gangrene",,4628
2,"K403 Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",,4629
2,"K404 Unilateral or unspecified inguinal hernia, with gangrene",,4630
2,"K409 Unilateral or unspecified inguinal hernia, without obstruction or gangrene",,4631
2,K41 Femoral hernia,,4632
2,"K410 Bilateral femoral hernia, with obstruction, without gangrene",,4633
2,"K411 Bilateral femoral hernia, with gangrene",,4634
2,"K412 Bilateral femoral hernia, without obstruction or gangrene",,4635
2,"K413 Unilateral or unspecified femoral hernia, with obstruction, without gangrene",,4636
2,"K414 Unilateral or unspecified femoral hernia, with gangrene",,4637
2,"K419 Unilateral or unspecified femoral hernia, without obstruction or gangrene",,4638
2,K42 Umbilical hernia,,4639
2,"K420 Umbilical hernia with obstruction, without gangrene",,4640
2,K421 Umbilical hernia with gangrene,,4641
2,K429 Umbilical hernia without obstruction or gangrene,,4642
2,K43 Ventral hernia,,4643
2,"K430 Ventral hernia with obstruction, without gangrene",,4644
2,K431 Ventral hernia with gangrene,,4645
2,K439 Ventral hernia without obstruction or gangrene,,4646
2,K44 Diaphragmatic hernia,,4647
2,"K440 Diaphragmatic hernia with obstruction, without gangrene",,4648
2,K441 Diaphragmatic hernia with gangrene,,4649
2,K449 Diaphragmatic hernia without obstruction or gangrene,,4650
2,K45 Other abdominal hernia,,4651
2,"K450 Other specified abdominal hernia with obstruction, without gangrene",,4652
2,K451 Other specified abdominal hernia with gangrene,,4653
2,K458 Other specified abdominal hernia without obstruction or gangrene,,4654
2,K46 Unspecified abdominal hernia,,4655
2,"K460 Unspecified abdominal hernia with obstruction, without gangrene",,4656
2,K461 Unspecified abdominal hernia with gangrene,,4657
2,K469 Unspecified abdominal hernia without obstruction or gangrene,,4658
2,K50 Crohns disease [regional enteritis],,4659
2,K500 Crohns disease of small intestine,,4660
2,K501 Crohns disease of large intestine,,4661
2,K508 Other Crohns disease,,4662
2,"K509 Crohns disease, unspecified",,4663
2,K51 Ulcerative colitis,,4664
2,K510 Ulcerative (chronic) enterocolitis,,4665
2,K512 Ulcerative (chronic) proctitis,,4666
2,K513 Ulcerative (chronic) rectosigmoiditis,,4667
2,K514 Pseudopolyposis of colon,,4668
2,K515 Mucosal proctocolitis,,4669
2,K518 Other ulcerative colitis,,4670
2,"K519 Ulcerative colitis, unspecified",,4671
2,K52 Other noninfective gastroenteritis and colitis,,4672
2,K520 Gastroenteritis and colitis due to radiation,,4673
2,K521 Toxic gastroenteritis and colitis,,4674
2,K522 Allergic and dietetic gastroenteritis and colitis,,4675
2,K523 Indeterminate colitis,,4676
2,K528 Other specified noninfective gastroenteritis and colitis,,4677
2,"K529 Noninfective gastroenteritis and colitis, unspecified",,4678
2,K55 Vascular disorders of intestine,,4679
2,K550 Acute vascular disorders of intestine,,4680
2,K551 Chronic vascular disorders of intestine,,4681
2,K552 Angiodysplasia of colon,,4682
2,K558 Other vascular disorders of intestine,,4683
2,"K559 Vascular disorder of intestine, unspecified",,4684
2,K56 Paralytic ileus and intestinal obstruction without hernia,,4685
2,K560 Paralytic ileus,,4686
2,K561 Intussusception,,4687
2,K562 Volvulus,,4688
2,K563 Gallstone ileus,,4689
2,K564 Other impaction of intestine,,4690
2,K565 Intestinal adhesions [bands] with obstruction,,4691
2,K566 Other and unspecified intestinal obstruction,,4692
2,"K567 Ileus, unspecified",,4693
2,K57 Diverticular disease of intestine,,4694
2,K570 Diverticular disease of small intestine with perforation and abscess,,4695
2,K571 Diverticular disease of small intestine without perforation or abscess,,4696
2,K572 Diverticular disease of large intestine with perforation and abscess,,4697
2,K573 Diverticular disease of large intestine without perforation or abscess,,4698
2,K574 Diverticular disease of both small and large intestine with perforation and abscess,,4699
2,K575 Diverticular disease of both small and large intestine without perforation or abscess,,4700
2,"K578 Diverticular disease of intestine, part unspecified, with perforation and abscess",,4701
2,"K579 Diverticular disease of intestine, part unspecified, without perforation or abscess",,4702
2,K58 Irritable bowel syndrome,,4703
2,K580 Irritable bowel syndrome with diarrhoea,,4704
2,K589 Irritable bowel syndrome without diarrhoea,,4705
2,K59 Other functional intestinal disorders,,4706
2,K590 Constipation,,4707
2,K591 Functional diarrhoea,,4708
2,"K592 Neurogenic bowel, NEC",,4709
2,"K593 Megacolon, NEC",,4710
2,K594 Anal spasm,,4711
2,K598 Other specified functional intestinal disorders,,4712
2,"K599 Functional intestinal disorder, unspecified",,4713
2,K60 Fissure and fistula of anal and rectal regions,,4714
2,K600 Acute anal fissure,,4715
2,K601 Chronic anal fissure,,4716
2,"K602 Anal fissure, unspecified",,4717
2,K603 Anal fistula,,4718
2,K604 Rectal fistula,,4719
2,K605 Anorectal fistula,,4720
2,K61 Abscess of anal and rectal regions,,4721
2,K610 Anal abscess,,4722
2,K611 Rectal abscess,,4723
2,K612 Anorectal abscess,,4724
2,K613 Ischiorectal abscess,,4725
2,K614 Intrasphincteric abscess,,4726
2,K62 Other diseases of anus and rectum,,4727
2,K620 Anal polyp,,4728
2,K621 Rectal polyp,,4729
2,K622 Anal prolapse,,4730
2,K623 Rectal prolapse,,4731
2,K624 Stenosis of anus and rectum,,4732
2,K625 Haemorrhage of anus and rectum,,4733
2,K626 Ulcer of anus and rectum,,4734
2,K627 Radiation proctitis,,4735
2,K628 Other specified diseases of anus and rectum,,4736
2,"K629 Disease of anus and rectum, unspecified",,4737
2,K63 Other diseases of intestine,,4738
2,K630 Abscess of intestine,,4739
2,K631 Perforation of intestine (nontraumatic),,4740
2,K632 Fistula of intestine,,4741
2,K633 Ulcer of intestine,,4742
2,K634 Enteroptosis,,4743
2,K635 Polyp of colon,,4744
2,K638 Other specified diseases of intestine,,4745
2,"K639 Disease of intestine, unspecified",,4746
2,K65 Peritonitis,,4747
2,K650 Acute peritonitis,,4748
2,K658 Other peritonitis,,4749
2,"K659 Peritonitis, unspecified",,4750
2,K66 Other disorders of peritoneum,,4751
2,K660 Peritoneal adhesions,,4752
2,K661 Haemoperitoneum,,4753
2,K668 Other specified disorders of peritoneum,,4754
2,"K669 Disorder of peritoneum, unspecified",,4755
2,K67 Disorders of peritoneum in infectious diseases classified elsewhere,,4756
2,K670 Chlamydial peritonitis,,4757
2,K671 Gonococcal peritonitis,,4758
2,K672 Syphilitic peritonitis,,4759
2,K673 Tuberculous peritonitis,,4760
2,K678 Other disorders of peritoneum in infectious diseases classified elsewhere,,4761
2,K70 Alcoholic liver disease,,4762
2,K700 Alcoholic fatty liver,,4763
2,K701 Alcoholic hepatitis,,4764
2,K702 Alcoholic fibrosis and sclerosis of liver,,4765
2,K703 Alcoholic cirrhosis of liver,,4766
2,K704 Alcoholic hepatic failure,,4767
2,"K709 Alcoholic liver disease, unspecified",,4768
2,K71 Toxic liver disease,,4769
2,K710 Toxic liver disease with cholestasis,,4770
2,K711 Toxic liver disease with hepatic necrosis,,4771
2,K712 Toxic liver disease with acute hepatitis,,4772
2,K713 Toxic liver disease with chronic persistent hepatitis,,4773
2,K714 Toxic liver disease with chronic lobular hepatitis,,4774
2,K715 Toxic liver disease with chronic active hepatitis,,4775
2,"K716 Toxic liver disease with hepatitis, NEC",,4776
2,K717 Toxic liver disease with fibrosis and cirrhosis of liver,,4777
2,K718 Toxic liver disease with other disorders of liver,,4778
2,"K719 Toxic liver disease, unspecified",,4779
2,"K72 Hepatic failure, NEC",,4780
2,K720 Acute and subacute hepatic failure,,4781
2,K721 Chronic hepatic failure,,4782
2,"K729 Hepatic failure, unspecified",,4783
2,"K73 Chronic hepatitis, NEC",,4784
2,"K730 Chronic persistent hepatitis, NEC",,4785
2,"K731 Chronic lobular hepatitis, NEC",,4786
2,"K732 Chronic active hepatitis, NEC",,4787
2,"K738 Other chronic hepatitis, NEC",,4788
2,"K739 Chronic hepatitis, unspecified",,4789
2,K74 Fibrosis and cirrhosis of liver,,4790
2,K740 Hepatic fibrosis,,4791
2,K741 Hepatic sclerosis,,4792
2,K742 Hepatic fibrosis with hepatic sclerosis,,4793
2,K743 Primary biliary cirrhosis,,4794
2,K744 Secondary biliary cirrhosis,,4795
2,"K745 Biliary cirrhosis, unspecified",,4796
2,"M779 Enthesopathy, unspecified",,5753
2,K746 Other and unspecified cirrhosis of liver,,4797
2,K75 Other inflammatory liver diseases,,4798
2,K750 Abscess of liver,,4799
2,K751 Phlebitis of portal vein,,4800
2,K752 Nonspecific reactive hepatitis,,4801
2,"K753 Granulomatous hepatitis, NEC",,4802
2,K754 Autoimmune hepatitis,,4803
2,K758 Other specified inflammatory liver diseases,,4804
2,"K759 Inflammatory liver disease, unspecified",,4805
2,K76 Other diseases of liver,,4806
2,"K760 Fatty (change of) liver, NEC",,4807
2,K761 Chronic passive congestion of liver,,4808
2,K762 Central haemorrhagic necrosis of liver,,4809
2,K763 Infarction of liver,,4810
2,K764 Peliosis hepatis,,4811
2,K765 Hepatic veno-occlusive disease,,4812
2,K766 Portal hypertension,,4813
2,K767 Hepatorenal syndrome,,4814
2,K768 Other specified diseases of liver,,4815
2,"K769 Liver disease, unspecified",,4816
2,K77 Liver disorders in diseases classified elsewhere,,4817
2,K770 Liver disorders in infectious and parasitic diseases classified elsewhere,,4818
2,K778 Liver disorders in other diseases classified elsewhere,,4819
2,K80 Cholelithiasis,,4820
2,K800 Calculus of gallbladder with acute cholecystitis,,4821
2,K801 Calculus of gallbladder with other cholecystitis,,4822
2,K802 Calculus of gallbladder without cholecystitis,,4823
2,K803 Calculus of bile duct with cholangitis,,4824
2,K804 Calculus of bile duct with cholecystitis,,4825
2,K805 Calculus of bile duct without cholangitis or cholecystitis,,4826
2,K808 Other cholelithiasis,,4827
2,K81 Cholecystitis,,4828
2,K810 Acute cholecystitis,,4829
2,K811 Chronic cholecystitis,,4830
2,K818 Other cholecystitis,,4831
2,"K819 Cholecystitis, unspecified",,4832
2,K82 Other diseases of gallbladder,,4833
2,K820 Obstruction of gallbladder,,4834
2,K821 Hydrops of gallbladder,,4835
2,K822 Perforation of gallbladder,,4836
2,K823 Fistula of gallbladder,,4837
2,K824 Cholesterolosis of gallbladder,,4838
2,K828 Other specified diseases of gallbladder,,4839
2,"K829 Disease of gallbladder, unspecified",,4840
2,K83 Other diseases of biliary tract,,4841
2,K830 Cholangitis,,4842
2,K831 Obstruction of bile duct,,4843
2,K832 Perforation of bile duct,,4844
2,K833 Fistula of bile duct,,4845
2,K834 Spasm of sphincter of Oddi,,4846
2,K835 Biliary cyst,,4847
2,K838 Other specified diseases of biliary tract,,4848
2,"K839 Disease of biliary tract, unspecified",,4849
2,K85 Acute pancreatitis,,4850
2,K850 Idiopathic acute pancreatitis,,4851
2,K851 Biliary acute pancreatitis,,4852
2,K852 Alcohol-induced acute pancreatitis,,4853
2,K853 Drug-induced acute pancreatitis,,4854
2,K858 Other acute pancreatitis,,4855
2,"K859 Acute pancreatitis, unspecified",,4856
2,K86 Other diseases of pancreas,,4857
2,K860 Alcohol-induced chronic pancreatitis,,4858
2,K861 Other chronic pancreatitis,,4859
2,K862 Cyst of pancreas,,4860
2,K863 Pseudocyst of pancreas,,4861
2,K868 Other specified diseases of pancreas,,4862
2,"K869 Disease of pancreas, unspecified",,4863
2,"K87 Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere",,4864
2,K870 Disorders of gallbladder and biliary tract in diseases classified elsewhere,,4865
2,K871 Disorders of pancreas in diseases classified elsewhere,,4866
2,K90 Intestinal malabsorption,,4867
2,K900 Coeliac disease,,4868
2,K901 Tropical sprue,,4869
2,"K902 Blind loop syndrome, NEC",,4870
2,K903 Pancreatic steatorrhoea,,4871
2,"K904 Malabsorption due to intolerance, NEC",,4872
2,K908 Other intestinal malabsorption,,4873
2,"K909 Intestinal malabsorption, unspecified",,4874
2,"K91 Postprocedural disorders of digestive system, NEC",,4875
2,K910 Vomiting following gastrointestinal surgery,,4876
2,K911 Postgastric surgery syndromes,,4877
2,"K912 Postsurgical malabsorption, NEC",,4878
